desde_tipo,desde_id,relacion,hasta_tipo,hasta_id,km,tiempo_min
Ubicacion,4770,CONECTA_CON,Ubicacion,1119,1.72,3.94
Ubicacion,4770,CONECTA_CON,Ubicacion,2547,3.72,4.06
Ubicacion,4771,CONECTA_CON,Ubicacion,3794,4.02,6.63
Ubicacion,4771,CONECTA_CON,Ubicacion,1409,8.18,9.27
Ubicacion,4771,CONECTA_CON,Ubicacion,3085,2.76,2.87
Ubicacion,4772,CONECTA_CON,Ubicacion,3965,2.63,7.84
Ubicacion,4772,CONECTA_CON,Ubicacion,1634,7.71,23.1
Ubicacion,4772,CONECTA_CON,Ubicacion,2779,1.99,3.35
Ubicacion,4773,CONECTA_CON,Ubicacion,4542,1.87,4.64
Ubicacion,4773,CONECTA_CON,Ubicacion,3393,5.84,6.78
Ubicacion,4773,CONECTA_CON,Ubicacion,3145,8.41,15.13
Ubicacion,4774,CONECTA_CON,Ubicacion,4335,7.05,13.14
Ubicacion,4774,CONECTA_CON,Ubicacion,1690,1.45,2.03
Ubicacion,4774,CONECTA_CON,Ubicacion,4178,6.01,8.7
Ubicacion,4775,CONECTA_CON,Ubicacion,4513,6.43,18.63
Ubicacion,4775,CONECTA_CON,Ubicacion,142,3.09,3.23
Ubicacion,4775,CONECTA_CON,Ubicacion,1478,6.84,13.45
Ubicacion,4776,CONECTA_CON,Ubicacion,3464,4.72,6.51
Ubicacion,4776,CONECTA_CON,Ubicacion,2824,5.47,14.54
Ubicacion,4776,CONECTA_CON,Ubicacion,3668,7.5,15.74
Ubicacion,4777,CONECTA_CON,Ubicacion,3677,9.79,11.78
Ubicacion,4777,CONECTA_CON,Ubicacion,1867,4.12,4.33
Ubicacion,4777,CONECTA_CON,Ubicacion,2181,6.18,13.33
Ubicacion,4778,CONECTA_CON,Ubicacion,3532,9.01,13.88
Ubicacion,4778,CONECTA_CON,Ubicacion,1948,4.74,4.76
Ubicacion,4778,CONECTA_CON,Ubicacion,3280,3.49,3.68
Ubicacion,4779,CONECTA_CON,Ubicacion,1604,1.45,1.83
Ubicacion,4779,CONECTA_CON,Ubicacion,4687,3.92,10.96
Ubicacion,4779,CONECTA_CON,Ubicacion,2821,2.39,5.23
Ubicacion,4780,CONECTA_CON,Ubicacion,643,3.5,4.19
Ubicacion,4780,CONECTA_CON,Ubicacion,3869,2.85,5.49
Ubicacion,4780,CONECTA_CON,Ubicacion,2154,1.88,3.17
Ubicacion,4781,CONECTA_CON,Ubicacion,2665,7.3,18.61
Ubicacion,4781,CONECTA_CON,Ubicacion,1535,8.08,15.03
Ubicacion,4781,CONECTA_CON,Ubicacion,3276,3.01,4.37
Ubicacion,4782,CONECTA_CON,Ubicacion,3720,7.4,11.99
Ubicacion,4782,CONECTA_CON,Ubicacion,4400,1.4,1.94
Ubicacion,4782,CONECTA_CON,Ubicacion,2439,2.43,2.52
Ubicacion,4783,CONECTA_CON,Ubicacion,3569,7.04,20.44
Ubicacion,4783,CONECTA_CON,Ubicacion,1330,6.44,9.51
Ubicacion,4783,CONECTA_CON,Ubicacion,314,1.67,3.75
Ubicacion,4784,CONECTA_CON,Ubicacion,3472,9.39,11.42
Ubicacion,4784,CONECTA_CON,Ubicacion,1492,4.71,12.71
Ubicacion,4784,CONECTA_CON,Ubicacion,4868,7.91,15.26
Ubicacion,4785,CONECTA_CON,Ubicacion,4719,3.33,3.33
Ubicacion,4785,CONECTA_CON,Ubicacion,1796,6.68,14.31
Ubicacion,4785,CONECTA_CON,Ubicacion,4125,9.04,9.23
Ubicacion,4786,CONECTA_CON,Ubicacion,2135,2.79,6.06
Ubicacion,4786,CONECTA_CON,Ubicacion,3994,9.7,9.79
Ubicacion,4786,CONECTA_CON,Ubicacion,3867,3.08,4.35
Ubicacion,4787,CONECTA_CON,Ubicacion,573,0.67,0.89
Ubicacion,4787,CONECTA_CON,Ubicacion,2919,4.11,5.79
Ubicacion,4787,CONECTA_CON,Ubicacion,3700,7.03,8.88
Ubicacion,4788,CONECTA_CON,Ubicacion,874,1.48,1.64
Ubicacion,4788,CONECTA_CON,Ubicacion,3818,8.44,15.48
Ubicacion,4788,CONECTA_CON,Ubicacion,4743,0.94,1.8
Ubicacion,4789,CONECTA_CON,Ubicacion,1302,2.53,3.19
Ubicacion,4789,CONECTA_CON,Ubicacion,398,9.59,20.59
Ubicacion,4789,CONECTA_CON,Ubicacion,3690,5.18,8.42
Ubicacion,4790,CONECTA_CON,Ubicacion,1527,2.37,2.43
Ubicacion,4790,CONECTA_CON,Ubicacion,2300,7.62,19.34
Ubicacion,4790,CONECTA_CON,Ubicacion,4090,10.0,13.21
Ubicacion,4791,CONECTA_CON,Ubicacion,4939,8.8,10.27
Ubicacion,4791,CONECTA_CON,Ubicacion,4793,8.18,16.97
Ubicacion,4791,CONECTA_CON,Ubicacion,929,1.9,2.32
Ubicacion,4792,CONECTA_CON,Ubicacion,804,7.85,17.06
Ubicacion,4792,CONECTA_CON,Ubicacion,2800,4.36,5.31
Ubicacion,4792,CONECTA_CON,Ubicacion,884,7.59,22.17
Ubicacion,4793,CONECTA_CON,Ubicacion,3774,3.29,3.33
Ubicacion,4793,CONECTA_CON,Ubicacion,2770,9.5,11.65
Ubicacion,4793,CONECTA_CON,Ubicacion,2763,1.89,2.13
Ubicacion,4794,CONECTA_CON,Ubicacion,670,5.8,6.3
Ubicacion,4794,CONECTA_CON,Ubicacion,2687,1.3,2.67
Ubicacion,4794,CONECTA_CON,Ubicacion,3983,2.18,3.46
Ubicacion,4795,CONECTA_CON,Ubicacion,291,5.11,8.96
Ubicacion,4795,CONECTA_CON,Ubicacion,1574,7.73,9.12
Ubicacion,4795,CONECTA_CON,Ubicacion,1246,5.46,6.05
Ubicacion,4796,CONECTA_CON,Ubicacion,4910,5.78,14.8
Ubicacion,4796,CONECTA_CON,Ubicacion,3522,5.79,9.03
Ubicacion,4796,CONECTA_CON,Ubicacion,530,9.04,16.56
Ubicacion,4797,CONECTA_CON,Ubicacion,3038,2.08,2.22
Ubicacion,4797,CONECTA_CON,Ubicacion,553,5.02,6.91
Ubicacion,4797,CONECTA_CON,Ubicacion,2986,4.1,8.57
Ubicacion,4798,CONECTA_CON,Ubicacion,1388,2.46,2.59
Ubicacion,4798,CONECTA_CON,Ubicacion,3433,3.86,8.58
Ubicacion,4798,CONECTA_CON,Ubicacion,1631,0.53,0.69
Ubicacion,4799,CONECTA_CON,Ubicacion,4936,6.52,13.06
Ubicacion,4799,CONECTA_CON,Ubicacion,372,5.5,9.48
Ubicacion,4799,CONECTA_CON,Ubicacion,2320,9.71,13.7
Ubicacion,4800,CONECTA_CON,Ubicacion,3626,3.72,3.9
Ubicacion,4800,CONECTA_CON,Ubicacion,3788,8.64,13.31
Ubicacion,4800,CONECTA_CON,Ubicacion,903,7.61,7.71
Ubicacion,4801,CONECTA_CON,Ubicacion,538,4.34,6.55
Ubicacion,4801,CONECTA_CON,Ubicacion,4929,2.12,3.65
Ubicacion,4801,CONECTA_CON,Ubicacion,4450,2.96,6.33
Ubicacion,4802,CONECTA_CON,Ubicacion,4224,0.55,0.74
Ubicacion,4802,CONECTA_CON,Ubicacion,4947,8.96,16.97
Ubicacion,4802,CONECTA_CON,Ubicacion,2454,6.26,6.94
Ubicacion,4803,CONECTA_CON,Ubicacion,3859,3.43,7.16
Ubicacion,4803,CONECTA_CON,Ubicacion,4160,6.67,10.3
Ubicacion,4803,CONECTA_CON,Ubicacion,949,9.62,24.69
Ubicacion,4804,CONECTA_CON,Ubicacion,3245,4.88,5.72
Ubicacion,4804,CONECTA_CON,Ubicacion,1164,3.81,6.74
Ubicacion,4804,CONECTA_CON,Ubicacion,4805,6.06,8.46
Ubicacion,4805,CONECTA_CON,Ubicacion,3077,4.97,10.36
Ubicacion,4805,CONECTA_CON,Ubicacion,4629,0.66,1.45
Ubicacion,4805,CONECTA_CON,Ubicacion,3886,4.3,8.69
Ubicacion,4806,CONECTA_CON,Ubicacion,3643,6.61,19.77
Ubicacion,4806,CONECTA_CON,Ubicacion,4273,8.71,21.42
Ubicacion,4806,CONECTA_CON,Ubicacion,1636,7.8,12.51
Ubicacion,4807,CONECTA_CON,Ubicacion,41,4.09,8.95
Ubicacion,4807,CONECTA_CON,Ubicacion,3328,2.68,7.26
Ubicacion,4807,CONECTA_CON,Ubicacion,198,1.71,3.07
Ubicacion,4808,CONECTA_CON,Ubicacion,3279,1.48,2.17
Ubicacion,4808,CONECTA_CON,Ubicacion,831,8.56,12.9
Ubicacion,4808,CONECTA_CON,Ubicacion,3601,8.3,9.42
Ubicacion,4809,CONECTA_CON,Ubicacion,649,9.58,10.65
Ubicacion,4809,CONECTA_CON,Ubicacion,150,6.51,9.04
Ubicacion,4809,CONECTA_CON,Ubicacion,2008,8.65,13.78
Ubicacion,4810,CONECTA_CON,Ubicacion,3896,1.8,2.96
Ubicacion,4810,CONECTA_CON,Ubicacion,338,5.09,5.12
Ubicacion,4810,CONECTA_CON,Ubicacion,4767,9.47,20.44
Ubicacion,4811,CONECTA_CON,Ubicacion,4866,1.21,1.9
Ubicacion,4811,CONECTA_CON,Ubicacion,714,4.52,4.54
Ubicacion,4811,CONECTA_CON,Ubicacion,3978,8.33,10.82
Ubicacion,4812,CONECTA_CON,Ubicacion,589,1.31,2.58
Ubicacion,4812,CONECTA_CON,Ubicacion,4444,4.16,4.49
Ubicacion,4812,CONECTA_CON,Ubicacion,360,5.21,5.73
Ubicacion,4813,CONECTA_CON,Ubicacion,3557,3.2,3.59
Ubicacion,4813,CONECTA_CON,Ubicacion,2922,8.58,8.9
Ubicacion,4813,CONECTA_CON,Ubicacion,1291,5.25,12.78
Ubicacion,4814,CONECTA_CON,Ubicacion,4885,4.91,7.08
Ubicacion,4814,CONECTA_CON,Ubicacion,1945,8.36,12.46
Ubicacion,4814,CONECTA_CON,Ubicacion,1984,8.51,10.82
Ubicacion,4815,CONECTA_CON,Ubicacion,949,5.43,5.9
Ubicacion,4815,CONECTA_CON,Ubicacion,1601,3.06,5.54
Ubicacion,4815,CONECTA_CON,Ubicacion,1353,3.92,11.2
Ubicacion,4816,CONECTA_CON,Ubicacion,2204,7.21,14.59
Ubicacion,4816,CONECTA_CON,Ubicacion,3274,8.48,15.23
Ubicacion,4816,CONECTA_CON,Ubicacion,852,0.98,1.08
Ubicacion,4817,CONECTA_CON,Ubicacion,2895,7.2,13.0
Ubicacion,4817,CONECTA_CON,Ubicacion,4276,9.97,20.79
Ubicacion,4817,CONECTA_CON,Ubicacion,3157,7.22,9.56
Ubicacion,4818,CONECTA_CON,Ubicacion,479,3.02,4.62
Ubicacion,4818,CONECTA_CON,Ubicacion,3237,8.57,19.11
Ubicacion,4818,CONECTA_CON,Ubicacion,4926,9.61,16.03
Ubicacion,4819,CONECTA_CON,Ubicacion,3743,1.45,3.28
Ubicacion,4819,CONECTA_CON,Ubicacion,1989,7.27,11.38
Ubicacion,4819,CONECTA_CON,Ubicacion,1141,8.3,8.66
Ubicacion,4820,CONECTA_CON,Ubicacion,1186,1.48,3.49
Ubicacion,4820,CONECTA_CON,Ubicacion,1580,0.58,1.35
Ubicacion,4820,CONECTA_CON,Ubicacion,3524,8.86,10.83
Ubicacion,4821,CONECTA_CON,Ubicacion,3415,9.61,23.93
Ubicacion,4821,CONECTA_CON,Ubicacion,2166,4.26,8.49
Ubicacion,4821,CONECTA_CON,Ubicacion,404,4.96,8.56
Ubicacion,4822,CONECTA_CON,Ubicacion,4908,0.56,0.81
Ubicacion,4822,CONECTA_CON,Ubicacion,477,5.27,11.68
Ubicacion,4822,CONECTA_CON,Ubicacion,4008,4.36,7.13
Ubicacion,4823,CONECTA_CON,Ubicacion,2005,5.31,7.51
Ubicacion,4823,CONECTA_CON,Ubicacion,3931,2.08,2.08
Ubicacion,4823,CONECTA_CON,Ubicacion,4977,2.58,6.43
Ubicacion,4824,CONECTA_CON,Ubicacion,180,9.09,18.61
Ubicacion,4824,CONECTA_CON,Ubicacion,2467,4.62,5.58
Ubicacion,4824,CONECTA_CON,Ubicacion,4410,3.99,4.82
Ubicacion,4825,CONECTA_CON,Ubicacion,3260,6.16,14.3
Ubicacion,4825,CONECTA_CON,Ubicacion,1393,1.06,2.15
Ubicacion,4825,CONECTA_CON,Ubicacion,466,7.42,8.58
Ubicacion,4826,CONECTA_CON,Ubicacion,1764,5.69,7.22
Ubicacion,4826,CONECTA_CON,Ubicacion,1080,4.47,5.11
Ubicacion,4826,CONECTA_CON,Ubicacion,3858,6.61,12.55
Ubicacion,4827,CONECTA_CON,Ubicacion,4257,5.97,7.76
Ubicacion,4827,CONECTA_CON,Ubicacion,2008,5.59,9.04
Ubicacion,4827,CONECTA_CON,Ubicacion,266,3.65,3.65
Ubicacion,4828,CONECTA_CON,Ubicacion,3602,6.76,11.07
Ubicacion,4828,CONECTA_CON,Ubicacion,1961,2.68,4.4
Ubicacion,4828,CONECTA_CON,Ubicacion,2579,2.49,3.17
Ubicacion,4829,CONECTA_CON,Ubicacion,3643,8.89,12.9
Ubicacion,4829,CONECTA_CON,Ubicacion,3883,1.4,1.44
Ubicacion,4829,CONECTA_CON,Ubicacion,4901,4.32,7.02
Ubicacion,4830,CONECTA_CON,Ubicacion,1561,8.66,15.2
Ubicacion,4830,CONECTA_CON,Ubicacion,681,4.16,5.83
Ubicacion,4830,CONECTA_CON,Ubicacion,4498,7.85,12.06
Ubicacion,4831,CONECTA_CON,Ubicacion,483,9.42,9.9
Ubicacion,4831,CONECTA_CON,Ubicacion,4011,4.5,13.48
Ubicacion,4831,CONECTA_CON,Ubicacion,981,6.19,7.25
Ubicacion,4832,CONECTA_CON,Ubicacion,4895,4.9,6.11
Ubicacion,4832,CONECTA_CON,Ubicacion,1231,8.31,13.45
Ubicacion,4832,CONECTA_CON,Ubicacion,3892,4.93,11.36
Ubicacion,4833,CONECTA_CON,Ubicacion,381,3.12,6.11
Ubicacion,4833,CONECTA_CON,Ubicacion,32,1.49,2.17
Ubicacion,4833,CONECTA_CON,Ubicacion,3150,7.99,17.42
Ubicacion,4834,CONECTA_CON,Ubicacion,2789,4.4,7.51
Ubicacion,4834,CONECTA_CON,Ubicacion,92,0.53,0.63
Ubicacion,4834,CONECTA_CON,Ubicacion,1567,8.22,10.25
Ubicacion,4835,CONECTA_CON,Ubicacion,3430,1.29,2.29
Ubicacion,4835,CONECTA_CON,Ubicacion,2287,6.55,13.57
Ubicacion,4835,CONECTA_CON,Ubicacion,698,8.63,9.38
Ubicacion,4836,CONECTA_CON,Ubicacion,2719,2.3,2.68
Ubicacion,4836,CONECTA_CON,Ubicacion,2086,8.36,10.08
Ubicacion,4836,CONECTA_CON,Ubicacion,3670,4.31,4.64
Ubicacion,4837,CONECTA_CON,Ubicacion,3447,3.69,9.98
Ubicacion,4837,CONECTA_CON,Ubicacion,4785,4.52,13.42
Ubicacion,4837,CONECTA_CON,Ubicacion,1908,8.99,10.25
Ubicacion,4838,CONECTA_CON,Ubicacion,4160,7.88,11.15
Ubicacion,4838,CONECTA_CON,Ubicacion,1207,1.97,2.29
Ubicacion,4838,CONECTA_CON,Ubicacion,4428,3.14,3.88
Ubicacion,4839,CONECTA_CON,Ubicacion,2682,7.34,15.41
Ubicacion,4839,CONECTA_CON,Ubicacion,400,5.3,11.31
Ubicacion,4839,CONECTA_CON,Ubicacion,4628,6.63,11.89
Ubicacion,4840,CONECTA_CON,Ubicacion,3082,1.56,2.12
Ubicacion,4840,CONECTA_CON,Ubicacion,2430,4.81,6.56
Ubicacion,4840,CONECTA_CON,Ubicacion,4736,6.14,6.23
Ubicacion,4841,CONECTA_CON,Ubicacion,176,1.68,2.67
Ubicacion,4841,CONECTA_CON,Ubicacion,2853,0.61,0.66
Ubicacion,4841,CONECTA_CON,Ubicacion,4672,2.02,3.42
Ubicacion,4842,CONECTA_CON,Ubicacion,4319,8.01,23.5
Ubicacion,4842,CONECTA_CON,Ubicacion,11,6.75,10.7
Ubicacion,4842,CONECTA_CON,Ubicacion,362,6.25,13.23
Ubicacion,4843,CONECTA_CON,Ubicacion,3220,8.75,19.64
Ubicacion,4843,CONECTA_CON,Ubicacion,3017,4.6,4.92
Ubicacion,4843,CONECTA_CON,Ubicacion,1286,8.17,17.41
Ubicacion,4844,CONECTA_CON,Ubicacion,3148,8.76,15.18
Ubicacion,4844,CONECTA_CON,Ubicacion,3021,3.06,6.77
Ubicacion,4844,CONECTA_CON,Ubicacion,1654,8.91,22.26
Ubicacion,4845,CONECTA_CON,Ubicacion,1788,2.04,2.49
Ubicacion,4845,CONECTA_CON,Ubicacion,4604,6.65,7.59
Ubicacion,4845,CONECTA_CON,Ubicacion,19,9.72,12.77
Ubicacion,4846,CONECTA_CON,Ubicacion,3216,7.88,9.51
Ubicacion,4846,CONECTA_CON,Ubicacion,2689,5.78,15.93
Ubicacion,4846,CONECTA_CON,Ubicacion,3322,5.74,15.75
Ubicacion,4847,CONECTA_CON,Ubicacion,3041,5.58,7.47
Ubicacion,4847,CONECTA_CON,Ubicacion,3044,0.53,0.91
Ubicacion,4847,CONECTA_CON,Ubicacion,2339,5.65,14.14
Ubicacion,4848,CONECTA_CON,Ubicacion,414,8.95,11.04
Ubicacion,4848,CONECTA_CON,Ubicacion,2017,3.75,9.98
Ubicacion,4848,CONECTA_CON,Ubicacion,3565,8.47,11.85
Ubicacion,4849,CONECTA_CON,Ubicacion,4491,0.77,1.81
Ubicacion,4849,CONECTA_CON,Ubicacion,4841,5.68,6.24
Ubicacion,4849,CONECTA_CON,Ubicacion,172,7.09,10.63
Ubicacion,4850,CONECTA_CON,Ubicacion,2234,2.01,5.31
Ubicacion,4850,CONECTA_CON,Ubicacion,1852,0.63,1.05
Ubicacion,4850,CONECTA_CON,Ubicacion,336,8.25,20.81
Ubicacion,4851,CONECTA_CON,Ubicacion,4573,4.3,9.21
Ubicacion,4851,CONECTA_CON,Ubicacion,1273,0.97,1.13
Ubicacion,4851,CONECTA_CON,Ubicacion,722,4.11,7.03
Ubicacion,4852,CONECTA_CON,Ubicacion,2204,7.28,10.45
Ubicacion,4852,CONECTA_CON,Ubicacion,980,5.15,7.32
Ubicacion,4852,CONECTA_CON,Ubicacion,6,8.69,18.08
Ubicacion,4853,CONECTA_CON,Ubicacion,4230,3.46,3.58
Ubicacion,4853,CONECTA_CON,Ubicacion,1976,4.23,10.89
Ubicacion,4853,CONECTA_CON,Ubicacion,482,9.62,18.16
Ubicacion,4854,CONECTA_CON,Ubicacion,1656,8.29,8.42
Ubicacion,4854,CONECTA_CON,Ubicacion,2125,6.26,8.17
Ubicacion,4854,CONECTA_CON,Ubicacion,3874,2.0,3.5
Ubicacion,4855,CONECTA_CON,Ubicacion,4568,8.59,14.76
Ubicacion,4855,CONECTA_CON,Ubicacion,1392,3.56,3.58
Ubicacion,4855,CONECTA_CON,Ubicacion,3970,2.3,6.44
Ubicacion,4856,CONECTA_CON,Ubicacion,3934,3.92,7.32
Ubicacion,4856,CONECTA_CON,Ubicacion,3154,8.31,8.35
Ubicacion,4856,CONECTA_CON,Ubicacion,1279,1.66,3.68
Ubicacion,4857,CONECTA_CON,Ubicacion,4649,1.21,2.21
Ubicacion,4857,CONECTA_CON,Ubicacion,1360,0.71,1.22
Ubicacion,4857,CONECTA_CON,Ubicacion,3184,2.37,3.98
Ubicacion,4858,CONECTA_CON,Ubicacion,2752,8.89,20.32
Ubicacion,4858,CONECTA_CON,Ubicacion,4524,8.02,18.75
Ubicacion,4858,CONECTA_CON,Ubicacion,1672,3.71,10.23
Ubicacion,4859,CONECTA_CON,Ubicacion,2708,4.23,9.3
Ubicacion,4859,CONECTA_CON,Ubicacion,1639,1.56,3.69
Ubicacion,4859,CONECTA_CON,Ubicacion,4923,8.63,8.85
Ubicacion,4860,CONECTA_CON,Ubicacion,2531,1.88,3.25
Ubicacion,4860,CONECTA_CON,Ubicacion,4309,6.17,16.6
Ubicacion,4860,CONECTA_CON,Ubicacion,3522,2.45,3.51
Ubicacion,4861,CONECTA_CON,Ubicacion,1917,6.46,11.98
Ubicacion,4861,CONECTA_CON,Ubicacion,270,7.3,7.57
Ubicacion,4861,CONECTA_CON,Ubicacion,1761,5.92,7.88
Ubicacion,4862,CONECTA_CON,Ubicacion,27,3.68,8.8
Ubicacion,4862,CONECTA_CON,Ubicacion,1273,6.49,7.53
Ubicacion,4862,CONECTA_CON,Ubicacion,2798,5.6,10.39
Ubicacion,4863,CONECTA_CON,Ubicacion,2015,9.1,9.45
Ubicacion,4863,CONECTA_CON,Ubicacion,1592,9.47,10.03
Ubicacion,4863,CONECTA_CON,Ubicacion,1049,9.28,15.14
Ubicacion,4864,CONECTA_CON,Ubicacion,4576,8.49,10.37
Ubicacion,4864,CONECTA_CON,Ubicacion,2370,9.91,25.97
Ubicacion,4864,CONECTA_CON,Ubicacion,37,0.61,0.68
Ubicacion,4865,CONECTA_CON,Ubicacion,1887,2.58,7.34
Ubicacion,4865,CONECTA_CON,Ubicacion,1448,6.33,6.88
Ubicacion,4865,CONECTA_CON,Ubicacion,4637,1.12,1.87
Ubicacion,4866,CONECTA_CON,Ubicacion,3811,7.53,8.9
Ubicacion,4866,CONECTA_CON,Ubicacion,2625,7.92,10.59
Ubicacion,4866,CONECTA_CON,Ubicacion,1780,2.51,3.05
Ubicacion,4867,CONECTA_CON,Ubicacion,3915,5.87,12.16
Ubicacion,4867,CONECTA_CON,Ubicacion,649,7.46,11.22
Ubicacion,4867,CONECTA_CON,Ubicacion,4591,4.6,9.48
Ubicacion,4868,CONECTA_CON,Ubicacion,74,8.01,11.47
Ubicacion,4868,CONECTA_CON,Ubicacion,4391,5.11,11.29
Ubicacion,4868,CONECTA_CON,Ubicacion,1587,6.97,10.41
Ubicacion,4869,CONECTA_CON,Ubicacion,1969,8.49,15.5
Ubicacion,4869,CONECTA_CON,Ubicacion,3900,1.59,3.18
Ubicacion,4869,CONECTA_CON,Ubicacion,3544,7.36,7.99
Ubicacion,4870,CONECTA_CON,Ubicacion,1082,2.42,2.9
Ubicacion,4870,CONECTA_CON,Ubicacion,1709,1.33,1.52
Ubicacion,4870,CONECTA_CON,Ubicacion,3072,9.46,13.13
Ubicacion,4871,CONECTA_CON,Ubicacion,4808,7.14,11.07
Ubicacion,4871,CONECTA_CON,Ubicacion,3842,5.28,10.94
Ubicacion,4871,CONECTA_CON,Ubicacion,1391,6.23,15.05
Ubicacion,4872,CONECTA_CON,Ubicacion,3670,5.68,10.92
Ubicacion,4872,CONECTA_CON,Ubicacion,700,4.71,5.49
Ubicacion,4872,CONECTA_CON,Ubicacion,2280,0.97,1.46
Ubicacion,4873,CONECTA_CON,Ubicacion,4590,3.76,4.37
Ubicacion,4873,CONECTA_CON,Ubicacion,1574,9.24,9.98
Ubicacion,4873,CONECTA_CON,Ubicacion,825,7.17,7.39
Ubicacion,4874,CONECTA_CON,Ubicacion,4156,3.92,5.82
Ubicacion,4874,CONECTA_CON,Ubicacion,497,9.68,10.91
Ubicacion,4874,CONECTA_CON,Ubicacion,1205,7.46,10.25
Ubicacion,4875,CONECTA_CON,Ubicacion,2404,5.0,6.6
Ubicacion,4875,CONECTA_CON,Ubicacion,160,2.66,7.52
Ubicacion,4875,CONECTA_CON,Ubicacion,3048,6.6,10.75
Ubicacion,4876,CONECTA_CON,Ubicacion,1558,7.13,9.15
Ubicacion,4876,CONECTA_CON,Ubicacion,2289,2.53,5.95
Ubicacion,4876,CONECTA_CON,Ubicacion,4341,3.47,4.8
Ubicacion,4877,CONECTA_CON,Ubicacion,3886,8.89,15.89
Ubicacion,4877,CONECTA_CON,Ubicacion,3419,8.56,18.02
Ubicacion,4877,CONECTA_CON,Ubicacion,4028,3.09,3.93
Ubicacion,4878,CONECTA_CON,Ubicacion,3246,2.15,2.32
Ubicacion,4878,CONECTA_CON,Ubicacion,735,2.27,2.83
Ubicacion,4878,CONECTA_CON,Ubicacion,2189,8.28,14.38
Ubicacion,4879,CONECTA_CON,Ubicacion,4798,5.35,14.68
Ubicacion,4879,CONECTA_CON,Ubicacion,1299,8.08,11.64
Ubicacion,4879,CONECTA_CON,Ubicacion,4819,9.99,13.61
Ubicacion,4880,CONECTA_CON,Ubicacion,3515,5.93,17.01
Ubicacion,4880,CONECTA_CON,Ubicacion,4699,9.45,20.39
Ubicacion,4880,CONECTA_CON,Ubicacion,4124,8.65,10.54
Ubicacion,4881,CONECTA_CON,Ubicacion,354,8.64,16.73
Ubicacion,4881,CONECTA_CON,Ubicacion,4794,2.1,2.87
Ubicacion,4881,CONECTA_CON,Ubicacion,533,4.9,6.29
Ubicacion,4882,CONECTA_CON,Ubicacion,1702,4.34,4.73
Ubicacion,4882,CONECTA_CON,Ubicacion,546,9.99,12.0
Ubicacion,4882,CONECTA_CON,Ubicacion,3703,7.7,10.2
Ubicacion,4883,CONECTA_CON,Ubicacion,3719,0.97,1.25
Ubicacion,4883,CONECTA_CON,Ubicacion,2549,9.8,10.09
Ubicacion,4883,CONECTA_CON,Ubicacion,2241,8.14,11.31
Ubicacion,4884,CONECTA_CON,Ubicacion,2345,3.91,4.01
Ubicacion,4884,CONECTA_CON,Ubicacion,749,7.94,8.57
Ubicacion,4884,CONECTA_CON,Ubicacion,1933,3.57,9.57
Ubicacion,4885,CONECTA_CON,Ubicacion,4357,2.32,2.99
Ubicacion,4885,CONECTA_CON,Ubicacion,4621,3.28,6.31
Ubicacion,4885,CONECTA_CON,Ubicacion,556,2.24,3.05
Ubicacion,4886,CONECTA_CON,Ubicacion,2217,3.15,6.5
Ubicacion,4886,CONECTA_CON,Ubicacion,4066,6.59,16.87
Ubicacion,4886,CONECTA_CON,Ubicacion,1496,8.75,10.22
Ubicacion,4887,CONECTA_CON,Ubicacion,3950,4.98,6.64
Ubicacion,4887,CONECTA_CON,Ubicacion,4767,3.28,4.9
Ubicacion,4887,CONECTA_CON,Ubicacion,4828,2.64,5.14
Ubicacion,4888,CONECTA_CON,Ubicacion,1006,2.08,5.86
Ubicacion,4888,CONECTA_CON,Ubicacion,1502,8.15,13.63
Ubicacion,4888,CONECTA_CON,Ubicacion,2792,8.6,18.5
Ubicacion,4889,CONECTA_CON,Ubicacion,4585,6.24,9.08
Ubicacion,4889,CONECTA_CON,Ubicacion,3947,2.13,2.57
Ubicacion,4889,CONECTA_CON,Ubicacion,4020,2.81,4.2
Ubicacion,4890,CONECTA_CON,Ubicacion,2015,0.52,0.72
Ubicacion,4890,CONECTA_CON,Ubicacion,2472,3.4,7.03
Ubicacion,4890,CONECTA_CON,Ubicacion,994,6.24,6.33
Ubicacion,4891,CONECTA_CON,Ubicacion,218,7.35,20.34
Ubicacion,4891,CONECTA_CON,Ubicacion,2848,7.06,9.82
Ubicacion,4891,CONECTA_CON,Ubicacion,2498,6.64,10.76
Ubicacion,4892,CONECTA_CON,Ubicacion,3050,8.13,9.12
Ubicacion,4892,CONECTA_CON,Ubicacion,320,6.48,11.64
Ubicacion,4892,CONECTA_CON,Ubicacion,1794,6.91,7.9
Ubicacion,4893,CONECTA_CON,Ubicacion,753,2.89,5.43
Ubicacion,4893,CONECTA_CON,Ubicacion,3876,7.64,13.39
Ubicacion,4893,CONECTA_CON,Ubicacion,3982,6.93,13.93
Ubicacion,4894,CONECTA_CON,Ubicacion,4820,2.63,6.59
Ubicacion,4894,CONECTA_CON,Ubicacion,2466,4.62,11.4
Ubicacion,4894,CONECTA_CON,Ubicacion,2473,2.45,6.73
Ubicacion,4895,CONECTA_CON,Ubicacion,831,7.15,10.38
Ubicacion,4895,CONECTA_CON,Ubicacion,3672,7.59,16.57
Ubicacion,4895,CONECTA_CON,Ubicacion,1756,1.68,1.79
Ubicacion,4896,CONECTA_CON,Ubicacion,3164,9.39,16.97
Ubicacion,4896,CONECTA_CON,Ubicacion,3114,7.26,8.36
